Date,Open,High,Low,Close,Volume,Market Cap,pcnt_change,3_day_volume_avg,7_day_volume_avg,10_day_volume_avg,20_day_volume_avg,3_day_close_avg,7_day_close_avg,10_day_close_avg,20_day_close_avg,increase_flag,tomorrow_percent_change
24-Mar-17,0.166412,0.178022,0.159289,0.166465,"52,184","8,320,600",0.031848665,"82,722","115,522","90,891","55,438",0.168673333,0.163057,0.1541821,0.1421361,1,-3.909737099
23-Mar-17,0.173183,0.176421,0.156976,0.166412,"38,169","8,659,150",-3.909737099,"143,423","117,126","88,047","53,140",0.168163,0.159262286,0.1509037,0.1398079,0,4.966323332
22-Mar-17,0.164951,0.179551,0.159475,0.173143,"157,814","8,247,550",4.966323332,"153,547","114,627","86,550","51,707",0.163991667,0.154327286,0.1479604,0.1376095,1,7.119476268
21-Mar-17,0.153972,0.167727,0.150715,0.164934,"234,287","7,698,600",7.119476268,"123,833","94,392","74,427","44,264",0.158797333,0.147971571,0.1447036,0.1349174,1,-2.252229364
20-Mar-17,0.157444,0.162542,0.149597,0.153898,"68,539","7,872,200",-2.252229364,"108,732","64,315","54,227","33,196",0.156815,0.143506857,0.1424244,0.13343055,0,-0.917500424
19-Mar-17,0.159019,0.163016,0.149322,0.15756,"68,673","7,950,950",-0.917500424,"107,024","57,837","50,805","30,752",0.152149667,0.141089857,0.1401822,0.1316078,0,13.55727612
18-Mar-17,0.140006,0.172281,0.140006,0.158987,"188,985","7,000,300",13.55727612,"91,025","53,254","46,041","27,766",0.143585333,0.138663429,0.1376288,0.1294986,1,6.53193628
17-Mar-17,0.131324,0.166127,0.122856,0.139902,"63,413","6,566,200",6.53193628,"33,420","30,867","27,696","18,738",0.133474,0.136257,0.1333543,0.12729855,1,2.40267758
16-Mar-17,0.128773,0.136685,0.125514,0.131867,"20,678","6,438,650",2.40267758,"20,198","26,711","22,184","16,035",0.131400333,0.135053286,0.1316214,0.12602975,1,-3.774149395
15-Mar-17,0.133699,0.140774,0.128158,0.128653,"16,169","6,684,950",-3.774149395,"21,037","26,762","21,182","15,870",0.133104333,0.135076,0.1307797,0.12549565,0,-2.412655308
14-Mar-17,0.136986,0.137204,0.127028,0.133681,"23,746","6,849,300",-2.412655308,"27,843","25,243","19,984","15,377",0.137078333,0.133303,0.1300901,0.1249992,0,-2.713087451
13-Mar-17,0.140799,0.140823,0.127288,0.136979,"23,196","7,039,950",-2.713087451,"30,688","23,035","18,233","14,535",0.139898667,0.131716143,0.1287121,0.1244131,0,-1.154573645
12-Mar-17,0.142217,0.14357,0.131473,0.140575,"36,588","7,110,850",-1.154573645,"34,396","21,244","16,864","14,093",0.138064333,0.129783429,0.1272586,0.1236422,0,8.172568358
11-Mar-17,0.131403,0.142793,0.129965,0.142142,"32,281","6,570,150",8.172568358,"29,212","16,616","14,101","12,812",0.135214667,0.127095143,0.1251312,0.1226872,1,-0.477643123
10-Mar-17,0.132107,0.141972,0.120088,0.131476,"34,319","6,605,350",-0.477643123,"20,297","12,895","12,164","11,414",0.126581333,0.123917857,0.1244367,0.12172535,0,13.5551236
9-Mar-17,0.116266,0.140766,0.114151,0.132026,"21,035","5,813,300",13.5551236,"11,621","9,350","10,698","10,371",0.123613667,0.122627571,0.1230334,0.1213731,1,-5.187517333
8-Mar-17,0.122602,0.128715,0.116242,0.116242,"5,536","6,130,100",-5.187517333,"8,162","7,625","9,491","10,733",0.120755,0.120809714,0.1213684,0.12090485,0,-0.717647154
7-Mar-17,0.123459,0.123531,0.116952,0.122573,"8,291","6,172,950",-0.717647154,"7,714","8,679","9,781","10,996",0.122593333,0.123517571,0.1212428,0.12139715,0,1.369660541
6-Mar-17,0.121782,0.124417,0.118414,0.12345,"10,659","6,089,100",1.369660541,"7,029","10,303","9,885","10,866",0.121702667,0.122784714,0.1204381,0.12090495,1,1.615743484
5-Mar-17,0.119821,0.12368,0.116513,0.121757,"4,192","5,991,050",1.615743484,"6,642","10,060","10,558","10,672",0.121367333,0.121631286,0.1202116,0.1205626,1,-2.203063572
4-Mar-17,0.122602,0.125583,0.117666,0.119901,"6,235","6,130,100",-2.203063572,"8,232","10,666","10,769","10,811",0.120548667,0.120664,0.1199083,0.12038905,0,2.659467436
3-Mar-17,0.119272,0.124929,0.118119,0.122444,"9,499","5,963,600",2.659467436,"10,459","11,110","10,836","10,666",0.125647333,0.119896143,0.1201141,0.1204723,1,-11.89516129
2-Mar-17,0.135408,0.135475,0.115596,0.119301,"8,963","6,770,400",-11.89516129,"13,845","12,236","11,323","10,228",0.123980333,0.119716286,0.1200258,0.12063045,0,15.1053595
1-Mar-17,0.117455,0.135197,0.113717,0.135197,"12,914","5,872,750",15.1053595,"13,844","11,856","11,524","9,910",0.122672,0.119633857,0.1202432,0.12095345,1,1.733337953
28-Feb-17,0.115442,0.118271,0.113307,0.117443,"19,659","5,772,100",1.733337953,"12,351","10,998","10,665","9,808",0.115935,0.117742714,0.119014,0.1205674,1,0.12322752
27-Feb-17,0.115234,0.118632,0.10963,0.115376,"8,960","5,761,700",0.12322752,"8,911","10,242","10,045","9,239",0.114962667,0.118331,0.1197128,0.12117365,1,0.377990974
26-Feb-17,0.114553,0.115582,0.104331,0.114986,"8,433","5,727,650",0.377990974,"11,719","10,529","11,974","9,056",0.116899,0.119202286,0.1204413,0.1220616,1,-5.243910511
25-Feb-17,0.120864,0.12166,0.110955,0.114526,"9,339","6,043,200",-5.243910511,"11,010","9,942","12,211","9,159",0.118145,0.120333571,0.1215515,0.1226517,0,1.62860713
24-Feb-17,0.119243,0.136124,0.086475,0.121185,"17,386","5,962,150",1.62860713,"10,198","10,530","11,846","8,826",0.120622667,0.121748571,0.1213718,0.1235045,1,-2.651732564
23-Feb-17,0.121958,0.122226,0.114699,0.118724,"6,304","6,097,900",-2.651732564,"9,192","12,084","10,786","8,468",0.120748,0.121959429,0.1209136,0.1242386,0,-2.052764727
22-Feb-17,0.124515,0.124515,0.115683,0.121959,"6,903","6,225,750",-2.052764727,"10,748","12,725","10,853","8,638",0.121665,0.123011429,0.1208698,0.1250156,1,0.13261944
21-Feb-17,0.1214,0.127322,0.114101,0.121561,"14,370","6,070,000",0.13261944,"9,887","12,552","10,496","8,441",0.121980333,0.121692857,0.1208305,0.1262026,1,-1.24064032
20-Feb-17,0.123001,0.127204,0.116679,0.121475,"10,971","6,150,050",-1.24064032,"9,583","11,469","9,133","7,947",0.122937,0.120984571,0.1212351,0.12748545,0,-1.298565715
19-Feb-17,0.124522,0.124827,0.117671,0.122905,"4,321","6,226,100",-1.298565715,"15,346","10,898","8,297","8,270",0.123332333,0.120529,0.1216637,0.1287625,0,1.244904435
18-Feb-17,0.122901,0.130873,0.119005,0.124431,"13,458","6,145,050",1.244904435,"17,504","10,757","8,952","8,518",0.124393333,0.120337714,0.1221208,0.13030525,1,-2.628361858
17-Feb-17,0.125972,0.130485,0.115022,0.122661,"28,259","6,298,600",-2.628361858,"14,915","8,940","8,433","8,430",0.120492667,0.120505714,0.1226345,0.1311439,0,11.84062303
16-Feb-17,0.112739,0.126088,0.112574,0.126088,"10,795","5,636,950",11.84062303,"7,758","5,275","6,137","7,370",0.118473333,0.120948571,0.1236819,0.13174455,1,-3.439148907
15-Feb-17,0.116744,0.120698,0.111437,0.112729,"5,690","5,837,200",-3.439148907,"6,485","5,286","6,107","7,292",0.115872667,0.121146857,0.1237519,0.1319573,0,-1.466972004
14-Feb-17,0.118339,0.121985,0.114384,0.116603,"6,788","5,916,950",-1.466972004,"5,698","5,654","5,807","7,392",0.118818333,0.123552429,0.1256372,0.13300145,0,-2.669299761
13-Feb-17,0.12153,0.13772,0.118105,0.118286,"6,977","6,076,500",-2.669299761,"3,683","5,442","6,150","7,374",0.121819667,0.125914143,0.1275636,0.1333821,0,-3.129258206
12-Feb-17,0.125493,0.137479,0.117401,0.121566,"3,330","6,274,650",-3.129258206,"2,226","5,945","6,422","7,382",0.124311333,0.127128714,0.1291614,0.13347845,0,-0.143892899
11-Feb-17,0.125788,0.127159,0.122483,0.125607,743,"6,289,400",-0.143892899,"4,739","5,853","6,386","7,575",0.126281333,0.128559571,0.1315747,0.13389755,0,-1.394856516
10-Feb-17,0.12754,0.13171,0.117976,0.125761,"2,605","6,377,000",-1.394856516,"7,248","7,206","6,762","7,861",0.127601667,0.130025286,0.1337358,0.13333285,0,-1.702600167
9-Feb-17,0.129684,0.132791,0.118249,0.127476,"10,870","6,484,200",-1.702600167,"8,147","8,220","8,243","8,497",0.130059667,0.13124,0.1358613,0.13286025,0,-2.758848428
8-Feb-17,0.133244,0.134031,0.121542,0.129568,"8,268","6,662,200",-2.758848428,"8,023","7,092","8,084","8,767",0.129830333,0.133843286,0.1384897,0.1323769,0,4.85382604
7-Feb-17,0.126972,0.136817,0.126972,0.133135,"5,302","6,348,600",4.85382604,"6,162","6,553","8,427","9,103",0.130501667,0.136364714,0.1396533,0.13172945,1,-3.742113774
6-Feb-17,0.131717,0.138723,0.125146,0.126788,"10,498","6,585,850",-3.742113774,"7,800","8,284","8,603","9,210",0.131412333,0.138347714,0.1398072,0.13122445,0,-3.20867416
5-Feb-17,0.135944,0.143104,0.128306,0.131582,"2,685","6,797,200",-3.20867416,"7,535","8,111","8,477","9,083",0.133904333,0.142200857,0.1401627,0.13071695,0,1.102801652
4-Feb-17,0.134385,0.147454,0.13296,0.135867,"10,217","6,719,250",1.102801652,"7,631","9,398","8,978","9,205",0.13861,0.143575429,0.1403657,0.1301203,1,-7.817370409
3-Feb-17,0.14565,0.14565,0.132985,0.134264,"9,702","7,282,500",-7.817370409,"5,724","8,948","8,599","9,042",0.142393667,0.143405,0.1392006,0.12951355,0,-1.023735446
2-Feb-17,0.147206,0.147974,0.134287,0.145699,"2,973","7,360,300",-1.023735446,"8,295","8,881","8,343","9,020",0.146644333,0.142844857,0.1377955,0.1289473,0,0.125141124
1-Feb-17,0.147034,0.150287,0.140878,0.147218,"4,496","7,351,700",0.125141124,"10,399","9,556","8,763","11,389",0.149331333,0.141118143,0.1362204,0.1277284,1,-4.356820828
31-Jan-17,0.153713,0.153791,0.144326,0.147016,"17,416","7,685,650",-4.356820828,"12,799","9,832","8,960","14,162",0.147326667,0.137832143,0.1329299,0.1265736,0,8.936073739
30-Jan-17,0.141147,0.15376,0.140489,0.15376,"9,285","7,057,350",8.936073739,"9,349","8,363","8,752","19,317",0.143212667,0.134003143,0.1298592,0.1249797,1,2.249867847
29-Jan-17,0.138097,0.14186,0.132053,0.141204,"11,695","6,904,850",2.249867847,"9,333","8,062","9,449","25,198",0.135407,0.130601429,0.1262641,0.1239849,1,3.329906241
28-Jan-17,0.130334,0.137387,0.125774,0.134674,"7,066","6,516,700",3.329906241,"7,999","7,315","9,778","29,114",0.132876333,0.126759857,0.1238056,0.12311305,1,0.345666467
27-Jan-17,0.129894,0.135296,0.128775,0.130343,"9,238","6,494,700",0.345666467,"7,786","8,497","9,817","32,212",0.129390333,0.124136286,0.1226417,0.1230098,0,7.475124478
26-Jan-17,0.124319,0.135711,0.120759,0.133612,"7,694","6,215,950",7.475124478,"7,087","9,499","9,689","34,441",0.126013667,0.122345714,0.1212712,0.12304785,1,3.330782285
25-Jan-17,0.120212,0.129256,0.115434,0.124216,"6,427","6,010,600",3.330782285,"6,914","10,540","9,431","36,790",0.124792333,0.119918143,0.1198749,0.12314085,1,-6.499233874
24-Jan-17,0.128569,0.128569,0.113295,0.120213,"7,139","6,428,450",-6.499233874,"6,927","10,688","9,484","46,779",0.121491333,0.119749429,0.1198265,0.12348355,0,13.57502447
23-Jan-17,0.114416,0.130461,0.111428,0.129948,"7,175","5,720,800",13.57502447,"9,659","10,805","9,696","51,125",0.12019,0.119238714,0.1200991,0.1243096,1,-1.713583134
22-Jan-17,0.116306,0.119379,0.109804,0.114313,"6,468","5,815,300",-1.713583134,"12,686","10,510","14,015","55,293",0.116143667,0.117767429,0.1192364,0.1248333,0,-1.395447416
21-Jan-17,0.117955,0.127853,0.114241,0.116309,"15,335","5,897,750",-1.395447416,"15,525","10,580","19,363","58,766",0.116912333,0.119113,0.1202173,0.12639975,0,1.040344437
20-Jan-17,0.116596,0.124276,0.111754,0.117809,"16,255","5,829,800",1.040344437,"12,899","9,712","29,882","61,175",0.119154333,0.120060143,0.1201002,0.12767635,1,-5.214776283
19-Jan-17,0.123035,0.123948,0.116102,0.116619,"14,984","6,151,750",-5.214776283,"10,134","14,585","40,948","63,412",0.118764,0.120561857,0.1217057,0.12902405,0,5.32375702
18-Jan-17,0.116816,0.123035,0.115687,0.123035,"7,457","5,840,800",5.32375702,"6,843","21,008","48,449","66,136",0.119774,0.121633714,0.1224205,0.13056945,1,-2.537706288
17-Jan-17,0.119675,0.122525,0.114662,0.116638,"7,960","5,983,750",-2.537706288,"6,675","37,160","54,607","70,813",0.120006333,0.120505571,0.1233779,0.1314652,0,-3.298310838
16-Jan-17,0.12373,0.123958,0.118628,0.119649,"5,112","6,186,500",-3.298310838,"7,109","54,154","59,193","76,316",0.122106667,0.122966429,0.1248245,0.13316775,0,0.673696544
15-Jan-17,0.122904,0.132022,0.117124,0.123732,"6,954","6,145,200",0.673696544,"22,194","66,280","64,148","89,324",0.122664,0.123554714,0.1264068,0.1350869,1,1.320289771
14-Jan-17,0.121337,0.12394,0.116299,0.122939,"9,262","6,066,850",1.320289771,"39,857","75,149","84,075","117,939",0.122794,0.124822857,0.1271406,0.13723015,1,-2.244049442
13-Jan-17,0.124106,0.124342,0.113803,0.121321,"50,365","6,205,300",-2.244049442,"76,944","81,514","92,553","129,459",0.120193667,0.125989286,0.1285201,0.1384226,0,7.803746841
12-Jan-17,0.115137,0.124128,0.109263,0.124122,"59,945","5,756,850",7.803746841,"102,461","82,128","96,571","133,588",0.124374667,0.128010857,0.1304302,0.13970235,1,-14.05687841
11-Jan-17,0.13397,0.13495,0.112802,0.115138,"120,522","6,698,500",-14.05687841,"112,479","103,025","98,169","139,973",0.124256333,0.129003429,0.1325822,0.1403759,0,8.163314776
10-Jan-17,0.123761,0.13955,0.123113,0.133864,"126,915","6,188,050",8.163314776,"95,316","99,243","92,468","161,191",0.13008,0.132088571,0.1352525,0.14237225,1,-6.682500188
9-Jan-17,0.13263,0.13367,0.117667,0.123767,"90,000","6,631,500",-6.682500188,"70,950","94,047","85,876","186,605",0.12916,0.133025429,0.1363424,0.1440349,0,3.338398597
8-Jan-17,0.128325,0.134773,0.127755,0.132609,"69,033","6,416,250",3.338398597,"59,172","92,036","83,823","185,801",0.133061667,0.136150429,0.1387184,0.14388995,1,-3.247850633
7-Jan-17,0.135505,0.135759,0.125106,0.131104,"53,818","6,775,250",-3.247850633,"104,903","91,247","87,019","185,115",0.132548667,0.137469286,0.1395525,0.14332885,0,3.345106685
6-Jan-17,0.131087,0.139018,0.131087,0.135472,"54,666","6,554,350",3.345106685,"118,312","92,273","93,440","184,312",0.134425333,0.139420571,0.141511,0.14253665,1,-4.186495318
5-Jan-17,0.136797,0.143977,0.126582,0.13107,"206,224","6,839,850",-4.186495318,"130,271","94,387","114,500","184,711",0.136075333,0.141142714,0.143767,0.14105515,0,-2.537528333
4-Jan-17,0.140294,0.142834,0.134433,0.136734,"94,045","7,014,700",-2.537528333,"86,837","79,354","151,803","176,875",0.140932667,0.142554143,0.1473197,0.14022325,0,-3.586116928
3-Jan-17,0.145645,0.147282,0.139653,0.140422,"90,544","7,282,250",-3.586116928,"76,659","82,780","166,365","174,078",0.142635,0.144547714,0.1483251,0.1388784,0,2.679761141
2-Jan-17,0.141841,0.147746,0.141841,0.145642,"75,921","7,092,050",2.679761141,"66,811","107,741","170,604","172,098",0.144082,0.147063429,0.1489745,0.1379077,1,-2.018471571
1-Jan-17,0.144763,0.147274,0.139742,0.141841,"63,512","7,238,150",-2.018471571,"64,659","179,645","181,777","169,844",0.144710333,0.150057,0.1481696,0.13702355,0,-1.872890202
31-Dec-16,0.147526,0.148837,0.142705,0.144763,"61,000","7,376,300",-1.872890202,"77,152","204,811","229,913","169,519",0.144413333,0.150763714,0.149492,0.13643035,0,2.735395093
30-Dec-16,0.143599,0.14807,0.136893,0.147527,"69,464","7,179,950",2.735395093,"96,162","215,087","287,334","168,568",0.146388667,0.151071286,0.1517274,0.1352989,1,-6.462359312
29-Dec-16,0.150688,0.151915,0.140106,0.14095,"100,992","7,534,400",-6.462359312,"161,430","231,970","287,779","166,946",0.149890333,0.149652143,0.1490615,0.13418895,0,-4.646527286
28-Dec-16,0.158032,0.162041,0.14599,0.150689,"118,030","7,901,600",-4.646527286,"320,849","295,382","283,212","164,635",0.158439333,0.151668571,0.1471052,0.13364495,0,-5.142857143
27-Dec-16,0.1666,0.177395,0.153932,0.158032,"265,268","8,330,000",-5.142857143,"361,396","369,264","275,184","160,287",0.157139,0.154015429,0.1435623,0.13283195,0,13.49729196
26-Dec-16,0.146785,0.182563,0.141148,0.166597,"579,250","7,339,250",13.49729196,"317,285","341,928","254,922","149,581",0.153433667,0.148706286,0.1383433,0.13180285,1,1.785553314
25-Dec-16,0.144213,0.153788,0.141296,0.146788,"239,670","7,210,650",1.785553314,"186,750","267,082","201,948","123,338",0.143765667,0.142247714,0.1331268,0.13027785,0,5.282167043
24-Dec-16,0.139545,0.151804,0.136822,0.146916,"132,934","6,977,250",5.282167043,"288,486","238,235","181,790","114,937",0.146524667,0.137743714,0.1294317,0.1300114,1,-11.26409947
23-Dec-16,0.155059,0.157925,0.131227,0.137593,"187,645","7,752,950",-11.26409947,"455,910","228,195","173,591","113,763",0.153258333,0.131876,0.1268409,0.1300241,0,-6.834854393
22-Dec-16,0.166441,0.184986,0.147481,0.155065,"544,880","8,322,050",-6.834854393,"417,999","208,462","157,911","110,453",0.147683333,0.128567286,0.1258775,0.13026665,0,38.26405666
21-Dec-16,0.120868,0.168983,0.118599,0.167117,"635,204","6,043,400",38.26405666,"254,814","136,063","109,125","86,696",0.136457333,0.122106143,0.1233687,0.12961295,1,-0.549631385
20-Dec-16,0.121536,0.124127,0.115108,0.120868,"73,913","6,076,800",-0.549631385,"55,662","52,598","49,802","58,074",0.119171667,0.115519143,0.1188704,0.1282628,0,5.315807739
19-Dec-16,0.11526,0.121812,0.106848,0.121387,"55,326","5,763,000",5.315807739,"51,907","46,445","46,113","57,549",0.114163,0.116532143,0.1193164,0.1294512,1,8.898168969
18-Dec-16,0.105842,0.117273,0.101063,0.11526,"37,746","5,292,100",8.898168969,"49,970","46,687","46,059","60,882",0.111844667,0.117759286,0.1201847,0.1308795,1,-7.517147975
17-Dec-16,0.114445,0.115568,0.10174,0.105842,"62,650","5,722,250",-7.517147975,"50,084","47,290","45,391","63,638",0.110037,0.118741286,0.1221016,0.1335162,0,4.153127816
16-Dec-16,0.109869,0.118707,0.109327,0.114432,"49,515","5,493,450",4.153127816,"46,183","43,630","44,241","62,237",0.115092333,0.121525,0.1252624,0.1368766,1,-9.23462136
15-Dec-16,0.121012,0.123902,0.109819,0.109837,"38,086","6,050,600",-9.23462136,"39,960","44,382","44,727","62,434",0.119601333,0.123759,0.1274289,0.13986205,0,-5.410771516
14-Dec-16,0.12793,0.12793,0.120364,0.121008,"50,948","6,396,500",-5.410771516,"46,271","43,379","48,084","67,970",0.126314667,0.127272143,0.1305911,0.1430959,0,-3.815537265
13-Dec-16,0.133035,0.136888,0.125618,0.127959,"30,845","6,651,750",-3.815537265,"43,277","43,408","53,935","78,067",0.12669,0.129621,0.1332073,0.14564325,0,6.466964827
12-Dec-16,0.122082,0.140238,0.122082,0.129977,"57,019","6,104,100",6.466964827,"45,338","46,770","62,994","77,468",0.125813,0.130783571,0.1346558,0.14759955,1,-2.567170847
11-Dec-16,0.125352,0.128221,0.12073,0.122134,"41,967","6,267,600",-2.567170847,"44,592","48,861","64,267","76,140",0.125844,0.132423857,0.1358572,0.1495453,0,-4.294703403
10-Dec-16,0.130952,0.132206,0.12477,0.125328,"37,027","6,547,600",-4.294703403,"40,958","58,503","66,347","74,740",0.129942333,0.136000429,0.1376552,0.1521124,0,-3.228206445
9-Dec-16,0.134409,0.136923,0.129699,0.13007,"54,783","6,720,450",-3.228206445,"45,667","70,562","68,986","73,233",0.133983,0.138445571,0.139586,0.15439595,0,-2.196467028
8-Dec-16,0.137448,0.138971,0.134429,0.134429,"31,065","6,872,400",-2.196467028,"45,531","72,699","75,706","71,543",0.135992,0.140148571,0.1415743,0.15638885,0,0.920731886
7-Dec-16,0.136196,0.142794,0.134726,0.13745,"51,152","6,809,800",0.920731886,"59,061","77,228","81,886","78,502",0.138335333,0.140960714,0.1449308,0.15827625,1,-2.060305124
6-Dec-16,0.13896,0.14181,0.135703,0.136097,"54,376","6,948,000",-2.060305124,"78,498","78,980","80,233","81,725",0.141575333,0.141987286,0.1484908,0.16006775,0,-3.945813811
5-Dec-16,0.14727,0.14727,0.138194,0.141459,"71,656","7,363,500",-3.945813811,"100,852","88,638","80,141","81,644",0.143691,0.143966714,0.1522952,0.16138935,0,3.317795063
4-Dec-16,0.142444,0.157052,0.142444,0.14717,"109,462","7,122,200",3.317795063,"100,214","91,669","87,856","80,972",0.143868333,0.147757429,0.1556007,0.16301015,1,0.321860452
3-Dec-16,0.141987,0.144054,0.136455,0.142444,"121,437","7,099,350",0.321860452,"84,649","80,977","102,198","83,566",0.141516333,0.151454571,0.1580792,0.16484095,1,1.336007251
2-Dec-16,0.140119,0.145737,0.138452,0.141991,"69,742","7,005,950",1.336007251,"65,310","71,265","91,941","79,878",0.142247,0.155982714,0.1605433,0.1662146,1,-3.050054663
1-Dec-16,0.144522,0.144846,0.138559,0.140114,"62,769","7,226,100",-3.050054663,"82,722","82,560","88,012","78,337",0.144901,0.160628857,0.1632334,0.1675498,0,-3.552209545
30-Nov-16,0.149963,0.150848,0.140499,0.144636,"63,418","7,498,150",-3.552209545,"92,757","109,719","83,133","79,813",0.154194333,0.165177571,0.1665696,0.1693554,0,-10.6683506
29-Nov-16,0.167861,0.167909,0.141612,0.149953,"121,979","8,393,050",-10.6683506,"83,157","103,354","77,480","87,985",0.163665667,0.168384571,0.1692059,0.1705372,0,-2.934599851
28-Nov-16,0.173073,0.175046,0.166608,0.167994,"92,873","8,653,650",-2.934599851,"60,316","90,280","67,380","84,441",0.171728333,0.171090143,0.1712034,0.1710325,0,-0.622509102
27-Nov-16,0.174134,0.179557,0.173007,0.17305,"34,618","8,706,700",-0.622509102,"78,961","79,009","75,118","83,022",0.173901667,0.171873286,0.1716217,0.1707125,0,-0.267456245
26-Nov-16,0.174608,0.185637,0.173892,0.174141,"53,456","8,730,400",-0.267456245,"151,714","75,047","83,217","94,491",0.173536667,0.171580286,0.1716447,0.17071435,0,1.518879833
25-Nov-16,0.171903,0.191663,0.171885,0.174514,"148,809","8,595,150",1.518879833,"140,184","70,407","83,148","94,452",0.171184667,0.170978429,0.1704835,0.1702074,1,2.963366586
24-Nov-16,0.167006,0.186579,0.165703,0.171955,"252,878","8,350,300",2.963366586,"100,734","73,472","74,089","95,275",0.169310667,0.170644571,0.1704196,0.16952155,1,-1.064642386
23-Nov-16,0.168883,0.172495,0.16694,0.167085,"18,866","8,444,150",-1.064642386,"21,100","53,860","64,935","88,798",0.169817667,0.170833857,0.1716027,0.16971965,0,-2.641318007
22-Nov-16,0.173474,0.17422,0.167397,0.168892,"30,457","8,673,700",-2.641318007,"17,107","58,703","67,814","101,145",0.171122333,0.170183,0.1718859,0.1700421,0,1.447953216
21-Nov-16,0.171,0.174966,0.169408,0.173476,"13,977","8,550,000",1.447953216,"13,947","62,669","68,661","111,730",0.171467667,0.170894857,0.1718662,0.17149455,1,0.629674747
20-Nov-16,0.169929,0.171309,0.161549,0.170999,"6,888","8,496,450",0.629674747,"66,041","83,721","76,493","131,616",0.171034667,0.172367714,0.1721412,0.17338685,1,-1.282133209
19-Nov-16,0.172135,0.17649,0.168427,0.169928,"20,977","8,606,750",-1.282133209,"102,278","89,546","98,490","177,146",0.171795,0.172213143,0.1718685,0.17624945,0,-0.629086901
18-Nov-16,0.173267,0.196769,0.16942,0.172177,"170,258","8,663,350",-0.629086901,"112,875","92,109","101,502","194,987",0.169328667,0.172037,0.1708616,0.17680435,0,6.532885757
17-Nov-16,0.162654,0.177109,0.16256,0.17328,"115,600","8,132,700",6.532885757,"75,528","80,972","90,925","222,179",0.169894667,0.172615429,0.1698033,0.1767038,1,-6.525377426
16-Nov-16,0.173875,0.177754,0.153992,0.162529,"52,767","8,693,750",-6.525377426,"90,775","96,866","105,766","243,697",0.173396667,0.1719,0.169784,0.1756174,0,-5.432305575
15-Nov-16,0.183863,0.183864,0.172835,0.173875,"58,217","9,193,150",-5.432305575,"89,073","96,628","105,757","249,535",0.175859333,0.171518571,0.1699313,0.17386225,0,7.889190887
14-Nov-16,0.170347,0.196291,0.168508,0.183786,"161,342","8,517,350",7.889190887,"82,641","97,524","116,462","271,363",0.174132667,0.169764143,0.1686235,0.17164925,1,0.721995981
13-Nov-16,0.168699,0.172853,0.163703,0.169917,"47,661","8,434,950",0.721995981,"59,626","112,190","112,661","281,595",0.171612667,0.168235714,0.1678366,0.16924555,1,-2.264155316
12-Nov-16,0.172603,0.179612,0.166288,0.168695,"38,920","8,630,150",-2.264155316,"119,358","112,907","134,475","305,342",0.171064333,0.167390714,0.1681983,0.1654378,0,4.713802713
11-Nov-16,0.168293,0.181036,0.165815,0.176226,"92,296","8,414,650",4.713802713,"123,419","130,956","154,799","308,750",0.168119,0.166262429,0.1711229,0.16113935,1,5.604297674
10-Nov-16,0.159342,0.179854,0.154536,0.168272,"226,859","7,967,100",5.604297674,"114,149","135,391","186,740","318,791",0.163241667,0.166218286,0.1746325,0.15640225,1,-1.076739336
9-Nov-16,0.161599,0.166946,0.156541,0.159859,"51,101","8,079,950",-1.076739336,"126,532","140,954","255,803","320,938",0.164846667,0.16697,0.1806304,0.1519977,0,-6.632461447
8-Nov-16,0.173073,0.173376,0.160523,0.161594,"64,487","8,653,650",-6.632461447,"127,058","168,248","288,472","332,721",0.166227667,0.172410286,0.1827471,0.14863885,0,5.568533213
7-Nov-16,0.163957,0.174019,0.143322,0.173087,"264,007","8,197,850",5.568533213,"160,650","217,850","353,433","340,920",0.165962,0.179514286,0.1836043,0.14641335,1,1.991293532
6-Nov-16,0.1608,0.16817,0.15675,0.164002,"52,679","8,040,000",1.991293532,"113,760","311,204","381,628","348,065",0.166905333,0.187394857,0.1814508,0.147631,1,-8.603794605
5-Nov-16,0.175934,0.181375,0.156657,0.160797,"165,265","8,796,700",-8.603794605,"184,800","357,649","393,313","346,081",0.170082667,0.189826857,0.1777932,0.14906825,0,1.349856545
4-Nov-16,0.173574,0.183584,0.168351,0.175917,"123,337","8,678,700",1.349856545,"210,433","436,054","426,264","338,619",0.182464,0.191165286,0.174675,0.14982345,1,-12.33974197
3-Nov-16,0.197962,0.19817,0.155788,0.173534,"265,799","9,898,100",-12.33974197,"306,554","496,429","450,529","332,482",0.194265667,0.187684571,0.1706545,0.15002185,0,-7.782581553
2-Nov-16,0.214646,0.219169,0.191732,0.197941,"242,163","10,732,300",-7.782581553,"523,783","482,676","476,210","319,308",0.212504667,0.181097714,0.1626773,0.15089585,0,-7.409127554
1-Nov-16,0.228232,0.239149,0.204285,0.211322,"411,699","11,411,600",-7.409127554,"568,993","518,763","462,701","307,266",0.206866333,0.171336857,0.1511558,0.15026915,0,25.68195584
31-Oct-16,0.18161,0.229291,0.177568,0.228251,"917,488","9,080,500",25.68195584,"669,794","512,232","450,843","287,291",0.193147667,0.160535429,0.138172,0.14900565,1,4.671978537
30-Oct-16,0.172946,0.18382,0.170264,0.181026,"377,793","8,647,300",4.671978537,"545,951","455,821","386,074","241,714",0.167581333,0.141322714,0.123365,0.14727185,1,12.51611709
