date,open,high,low,close,volume,market_cap,3_day_vol_avg,7_day_vol_avg,14_day_vol_avg,20_day_vol_avg,3_day_close_avg,7_day_close_avg,14_day_close_avg,20_day_close_avg,high_minus_low,open_to_close,sp500_close,sp500_volume,sp500_increased_since_yesterday,sp500_close_increases_tomorrow,increase_flag,percent_change
17227,17.36,19.35,16.95,19.03,83627100,1550750000,64677833.33,40588042.86,26141675,24319409.5,17.4,15.53428571,14.12928571,13.534,2.4,-1.67,2383.120117,3555260000,1,1,1,2.26
17226,15.85,17.37,15.56,17.35,44927500,1415510000,47357800,30715928.57,22882782.14,20733764.5,16.19,14.69,13.69142857,13.1465,1.81,-1.5,2381.919922,3821320000,0,1,1,9.68
17225,15.45,16.06,15.12,15.82,65478900,1379600000,39151133.33,25777842.86,20992582.14,19407404.5,15.24666667,14.01142857,13.375,12.8305,0.94,-0.37,2395.959961,4345180000,1,0,1,9.67
17224,14.51,15.68,14.27,15.4,31667000,1294770000,23502800,18592757.14,19380625,16617891,14.49,13.56142857,13.17571429,12.611,1.41,-0.89,2363.639893,4210140000,0,1,1,2.73
17223,13.52,14.54,13.4,14.52,20307500,1206150000,19471933.33,15925242.86,17634162.14,15416023,13.71333333,13.13714286,12.88071429,12.417,1.14,-1,2369.75,3582610000,1,0,1,6.06
17222,13.06,13.72,12.98,13.55,18533900,1165230000,17543533.33,14138420,16631119.29,14685420,13.24666667,12.88571429,12.65785714,12.2605,0.74,-0.49,2367.340088,3831570000,1,1,1,7.16
17221,13.13,13.23,12.88,13.07,19574400,1171110000,14819200,12829292.86,15846163.57,14055873,12.93,12.78,12.50071429,12.1505,0.35,0.06,2367.340088,3831570000,1,1,1,3.67
17220,12.6,13.21,12.56,13.12,14522300,1122910000,13355500,11695307.14,15299006.43,13784128,12.79666667,12.72428571,12.37285714,12.0685,0.65,-0.52,2367.340088,3831570000,1,1,0,-0.38
17219,12.69,12.76,12.55,12.6,10360900,1130460000,12846200,15049635.71,15576006.43,13702903,12.56666667,12.69285714,12.22357143,11.968,0.21,0.09,2363.810059,4015260000,1,1,1,4.13
17218,12.34,12.77,12.21,12.67,15183300,1099330000,11992480,16207321.43,15527987.14,13693483,12.62,12.73857143,12.14,11.879,0.56,-0.33,2362.820068,3468670000,0,1,0,-0.55
17217,12.77,12.9,12.43,12.43,12994400,1136610000,10054716.67,20168492.86,14988440,13576928,12.66666667,12.79,12.05785714,11.782,0.47,0.34,2365.379883,3579780000,1,0,1,1.93
17216,12.82,12.87,12.71,12.76,7799740,1140870000,9602083.333,19343081.43,14467085.71,13509643,12.75,12.62428571,11.98357143,11.697,0.16,0.06,2351.159912,3513060000,1,1,0,-2.59
17215,12.71,12.83,12.68,12.81,9370010,1130750000,19669703.33,19123818.57,14334458.57,13521765,12.79666667,12.43,11.88285714,11.5875,0.15,-0.1,2351.159912,3513060000,1,1,0,-0.39
17214,12.9,12.91,12.66,12.68,11636500,1147260000,22701266.67,18863034.29,14675136.43,13287762,12.83333333,12.22142857,11.78428571,11.471,0.25,0.22,2351.159912,3513060000,1,1,1,1.03
17213,12.92,12.92,12.54,12.9,38002600,1148860000,33126266.67,18902705.71,14765229.29,13034972,12.95,12.02142857,11.67214286,11.365,0.38,0.02,2351.159912,3513060000,1,1,0,-1.71
17212,13.04,13.04,12.64,12.92,18464700,1159000000,22864240,16102377.14,12777365,11494300.5,12.40666667,11.75428571,11.52357143,11.247,0.4,0.12,2347.219971,3672370000,0,1,0,-0.15
17211,11.29,13.33,11.29,13.03,42911500,1002810000,18797640,14848652.86,12376472.14,10994316.5,11.9,11.54142857,11.36714286,11.1305,2.04,-1.74,2349.25,3775590000,1,0,0,-0.84
17210,11.38,11.39,11.17,11.27,7216520,1011080000,7008646.667,9808387.143,10143415,9186314,11.34,11.32571429,11.20285714,11.0075,0.22,0.11,2337.580078,3520910000,1,1,1,15.62
17209,11.35,11.4,11.3,11.4,6264900,1008030000,8574540,9591090,10202390.71,9241854.5,11.34333333,11.34285714,11.15285714,10.9755,0.1,-0.05,2328.25,3349730000,1,1,0,-1.14
17208,11.29,11.43,11.24,11.35,7544520,1002130000,12619673.33,9545098.571,10089894.29,9291970,11.22,11.33571429,11.08714286,10.9465,0.19,-0.06,2316.100098,3475020000,1,1,1,0.44
17207,11.04,11.34,10.78,11.28,11914200,979961000,13334376.67,10487238.57,10021050,9348675,11.24666667,11.34714286,11.03071429,10.914,0.56,-0.24,2316.100098,3475020000,1,1,1,0.62
17206,11.44,11.6,10.67,11.03,18400300,1014280000,11906190,10627752.86,9683547.857,9349845,11.32666667,11.32285714,10.97785714,10.8955,0.93,0.41,2316.100098,3475020000,1,1,1,2.27
17205,11.54,11.63,11.24,11.43,9688630,1023170000,7671236.667,9452352.857,8973885,8979470,11.44666667,11.29285714,10.94642857,10.874,0.39,0.11,2307.870117,3677940000,1,1,0,-3.50
17204,11.43,11.61,11.41,11.52,7629640,1012620000,6422680,9904291.429,8764086.429,8912416,11.42,11.19285714,10.885,10.8225,0.2,-0.09,2294.669922,3609740000,1,1,0,-0.78
17203,11.35,11.48,11.34,11.39,5695440,1005930000,8592633.333,10478442.86,8813921.429,9070344,11.39,11.08,10.82142857,10.758,0.14,-0.04,2293.080078,3448690000,1,1,1,1.14
17202,11.44,11.49,11.32,11.35,5942960,1013400000,10993420,10813691.43,8926190.714,9705167,11.29666667,10.96285714,10.78071429,10.7035,0.17,0.09,2292.560059,3109050000,0,1,1,0.35
17201,11.13,11.5,11.13,11.43,14139500,985277000,12403266.67,10634690,9121595,10154889,11.12,10.83857143,10.73428571,10.618,0.37,-0.3,2297.419922,3597970000,1,0,0,-0.70
17200,10.81,11.11,10.76,11.11,12897800,956944000,11974166.67,9554861.429,8964316.429,10189809,10.88666667,10.71428571,10.69714286,10.5415,0.35,-0.3,2297.419922,3597970000,1,1,1,2.88
17199,10.74,10.89,10.55,10.82,10172500,949793000,11557800,8739342.857,8828245,10549209,10.76,10.63285714,10.66071429,10.4685,0.34,-0.08,2297.419922,3597970000,1,1,1,2.68
17198,10.74,10.85,10.56,10.73,12852200,949969000,10847693.33,8495417.143,8697891.429,11293914,10.67666667,10.6,10.63071429,10.416,0.29,0.01,2280.850098,3807710000,1,1,1,0.84
17197,10.56,10.75,10.54,10.73,11648700,933975000,8126943.333,7623881.429,8550462.857,12173994,10.59333333,10.57714286,10.595,10.3725,0.21,-0.17,2279.550049,3916610000,1,1,1,0.00
17196,10.49,10.71,10.47,10.57,8042180,927415000,6437610,7149400,9032120,12932734,10.53666667,10.56285714,10.56428571,10.322,0.24,-0.08,2278.870117,4087450000,0,1,1,1.51
17195,10.56,10.57,10.45,10.48,4689950,933087000,6153273.333,7038690,9524635.714,13074610,10.52666667,10.59857143,10.49785714,10.321,0.12,0.08,2280.899902,3591270000,0,0,1,0.86
17194,10.54,10.58,10.43,10.56,6580700,930688000,7411630,7608500,10249489.29,14126027.5,10.56333333,10.63,10.45642857,10.3135,0.15,-0.02,2294.689941,3135890000,1,0,0,-0.76
17193,10.58,10.61,10.44,10.54,7189170,934404000,7468546.667,8373771.429,11214139.29,14630822.5,10.56666667,10.68,10.39142857,10.3,0.17,0.04,2294.689941,3135890000,1,1,1,0.19
17192,10.57,10.67,10.51,10.59,8465020,932575000,7847933.333,8917147.143,12491098.57,15429044,10.59666667,10.68857143,10.33642857,10.2665,0.16,-0.02,2294.689941,3135890000,0,1,0,-0.47
17191,10.62,10.62,10.48,10.57,6751450,936769000,7448663.333,8900365.714,14061725.71,16479383,10.67333333,10.66142857,10.28428571,10.2495,0.14,0.05,2296.679932,3610360000,0,0,1,0.19
17190,10.73,10.77,10.57,10.63,8327330,946083000,8091053.333,9477044.286,15495443.57,18219680.5,10.71666667,10.61285714,10.22357143,10.2335,0.2,0.1,2298.370117,3846020000,1,0,0,-0.56
17189,10.71,10.84,10.67,10.82,7267210,944159000,9294476.667,10914840,15677755.71,19855874,10.81,10.56571429,10.21785714,10.2645,0.17,-0.11,2280.070068,3810960000,1,1,0,-1.76
17188,10.91,10.97,10.58,10.7,8678620,961463000,10536340,12010581.43,16995690.71,21173773.5,10.73666667,10.39714286,10.18285714,10.21,0.39,0.21,2265.199951,3152710000,0,1,1,1.12
17187,10.6,10.98,10.58,10.91,11937600,933405000,10425983.33,12890478.57,17566975,21468822.5,10.63666667,10.28285714,10.15357143,10.094,0.4,-0.31,2271.310059,3524970000,1,0,0,-1.92
17186,10.39,10.76,10.35,10.6,10992800,914696000,10042850,14054507.14,18368117.86,21608527.5,10.41,10.10285714,10.07928571,9.957,0.41,-0.21,2271.310059,3524970000,1,1,1,2.92
17185,10.24,10.44,10.18,10.4,8347550,901484000,12509216.67,16065050,19688046.43,21512227.5,10.31,9.984285714,10.05428571,9.8255,0.26,-0.16,2271.310059,3524970000,1,1,1,1.92
17184,10.3,10.52,9.94,10.23,10788200,906079000,14705833.33,19223085.71,22060178.57,21790345,10.05666667,9.907142857,10.04357143,9.7135,0.58,0.07,2263.689941,3165970000,0,1,1,1.66
17183,9.64,10.61,9.54,10.3,18391900,847981000,16055733.33,21513842.86,24221821.43,22628125,9.946666667,9.834285714,10.11642857,9.616,1.07,-0.66,2271.889893,3315250000,1,0,0,-0.68
17182,9.88,9.93,9.58,9.64,14937400,869126000,16620366.67,20440671.43,25309914.29,22581195,9.73,9.87,10.07571429,9.477,0.35,0.24,2267.889893,3584990000,0,1,1,6.85
17181,9.83,10,9.6,9.9,14837900,864037000,19996766.67,21980800,25284357.14,22273255.5,9.773333333,9.968571429,9.985714286,9.3535,0.4,-0.07,2274.639893,3081270000,1,0,0,-2.63
17180,9.79,9.89,9.44,9.65,20085800,859971000,25202066.67,22243471.43,25276771.43,21823201,9.76,10.02428571,9.862142857,9.222,0.45,0.14,2274.639893,3081270000,1,1,1,2.59
17179,9.83,9.85,9.51,9.77,25066600,863241000,27447966.67,22681728.57,24489700,21252503,9.783333333,10.05571429,9.742142857,9.0985,0.34,0.06,2274.639893,3081270000,1,1,0,-1.23
17178,9.72,10.08,9.18,9.86,30453800,853638000,22719000,23311042.86,23692792.86,20380474,10.04333333,10.12428571,9.627142857,8.9735,0.9,-0.14,2274.639893,3081270000,1,1,0,-0.91
17177,10.54,10.66,9.46,9.72,26823500,925320000,21140500,24897271.43,23484935.71,19838439,10.2,10.18,9.514285714,8.839,1.2,0.82,2270.439941,3462130000,0,1,1,1.44
17176,10.37,10.69,10.29,10.55,10879700,909897000,17758200,26929800,22815635.71,19316099,10.39,10.39857143,9.357142857,8.732,0.4,-0.18,2275.320068,3620410000,1,0,0,-7.87
17175,10.31,10.78,10.14,10.33,25718300,904682000,21849500,30179157.14,22665557.86,19241791.5,10.16333333,10.28142857,9.115714286,8.6,0.64,-0.02,2268.899902,3638790000,1,1,1,2.13
17174,9.87,10.39,9.83,10.29,16676600,865667000,23100666.67,28587914.29,21245451.43,18271554,10.13666667,10.00285714,8.897142857,8.4665,0.56,-0.42,2268.899902,3217610000,0,1,1,0.39
17173,10.24,10.28,9.59,9.87,23153600,897636000,31394266.67,28310071.43,20673682.86,17732462,10.12333333,9.7,8.675,8.334,0.69,0.37,2276.97998,3339890000,1,0,1,4.26
17172,10.29,10.63,9.63,10.25,29471800,901249000,37360133.33,26297671.43,19564570,16869283,10.58333333,9.428571429,8.489285714,8.234,1,0.04,2276.97998,3339890000,1,1,0,-3.71
17171,11.29,11.89,9.4,10.25,41557400,988599000,38744600,24074542.86,18860377.14,15820824,10.41,9.13,8.269285714,8.1155,2.49,1.04,2276.97998,3339890000,1,1,1,0.00
17170,9.71,11.28,9.56,11.25,41051200,850115000,29752000,22072600,17061755.71,14001884.5,9.786666667,8.848571429,8.078571429,7.996,1.72,-1.54,2269,3761820000,0,1,0,-8.89
17169,8.37,10,8.32,9.73,33625200,732988000,20978833.33,18701471.43,14800495,12608544.5,8.76,8.315714286,7.84,7.825,1.68,-1.36,2270.75,3764890000,1,0,1,15.62
17168,8.17,8.44,8.05,8.38,14579600,714900000,12792700,15151958.57,12849662.86,11294145.5,8.173333333,7.95,7.692142857,7.752,0.39,-0.21,2257.830078,3770530000,1,1,1,16.11
17167,7.98,8.47,7.98,8.17,14731700,698149000,12569466.67,13902988.57,12229317.14,10789475,8.1,7.791428571,7.639285714,7.754,0.49,-0.19,2238.830078,2670900000,1,1,1,2.57
17166,8.15,8.16,7.91,7.97,9066800,712662000,16840166.67,13037294.29,11597768.57,10508875,8.136666667,7.65,7.617857143,7.7715,0.25,0.18,2238.830078,2670900000,1,1,1,2.51
17165,8.29,8.47,8.05,8.16,13909900,724528000,19635666.67,12831468.57,11557470,10332810,7.986666667,7.55,7.611428571,7.7825,0.42,0.13,2238.830078,2670900000,1,1,0,-2.33
17164,7.54,8.53,7.54,8.28,27543800,658674000,17925236.67,13646211.43,10933806.43,10042733.5,7.656666667,7.408571429,7.59,7.781,0.99,-0.74,2238.830078,2670900000,0,1,0,-1.45
17163,7.15,7.62,7.08,7.52,17453300,624359000,10689573.33,12050911.43,9908135,9311358.5,7.32,7.308571429,7.557857143,7.7895,0.54,-0.37,2249.26001,2336370000,0,0,1,10.11
17162,7.28,7.32,7.09,7.17,8778610,635260000,7762420,10899518.57,9185557.857,9240828.5,7.206666667,7.364285714,7.611428571,7.825,0.23,0.11,2249.919922,2392360000,0,0,1,4.88
17161,7.13,7.33,7.05,7.27,5836810,622439000,7378223.333,10547367.14,8878956.429,9913378,7.24,7.434285714,7.700714286,7.8855,0.28,-0.14,2268.879883,1987080000,1,0,0,-1.38
17160,7.26,7.34,7.14,7.18,8671840,633792000,11970320,10555645.71,9113448.571,12155097.5,7.206666667,7.487142857,7.79,7.9155,0.2,0.08,2263.790039,2020550000,1,1,1,1.25
17159,7.15,7.41,7.15,7.27,7626020,623759000,14538606.67,10158242.86,8890138.571,12588730.5,7.34,7.585714286,7.862142857,7.8975,0.26,-0.12,2263.790039,2020550000,1,1,0,-1.24
17158,7.58,7.69,7.16,7.17,19613100,660546000,15127783.33,10283471.43,8924592.143,12629969,7.553333333,7.672857143,7.923571429,7.906,0.53,0.41,2263.790039,2020550000,1,1,1,1.39
17157,7.9,7.91,7.5,7.58,16376700,688380000,10694600,8221401.429,8446249.286,12254919,7.716666667,7.771428571,8.015,7.9435,0.41,0.32,2263.790039,2020550000,1,1,0,-5.41
17156,7.66,7.94,7.66,7.91,9393550,667625000,7200620,7765358.571,8422392.143,12365074,7.736666667,7.807142857,8.061428571,7.9525,0.28,-0.25,2260.959961,2876320000,0,1,0,-4.17
17155,7.63,7.75,7.57,7.66,6313550,664772000,6032776.667,7471597.143,9339252.857,12189513.5,7.723333333,7.858571429,8.095,7.9795,0.18,-0.03,2265.179932,2852230000,0,0,1,3.26
17154,7.87,7.87,7.63,7.64,5894760,685054000,6762466.667,7210545.714,12507656.43,12405166,7.796666667,7.967142857,8.11,8.026,0.24,0.23,2270.76001,3298780000,1,0,1,0.26
17153,7.86,7.93,7.72,7.87,5890020,684028000,6523750,7671251.429,13325495,12960448,7.87,8.092857143,8.051428571,8.0525,0.21,-0.01,2262.530029,3248370000,1,1,0,-2.92
17152,7.86,7.9,7.52,7.88,8502620,683357000,8955210,7622034.286,13508407.14,12968291.5,7.856666667,8.138571429,8.020714286,8.095,0.38,-0.02,2258.070068,5920340000,1,1,0,-0.13
17151,7.86,7.93,7.8,7.86,5178610,683399000,8566743.333,7565712.857,13766227.14,12978543.5,7.986666667,8.174285714,8.023571429,8.151,0.13,0,2258.070068,5920340000,1,1,1,0.25
17150,8.24,8.24,7.72,7.83,13184400,715861000,8335936.667,8671097.143,14723455,12894912.5,8.173333333,8.258571429,8.016428571,8.2245,0.52,0.41,2258.070068,5920340000,0,1,1,0.38
17149,8.45,8.52,8.25,8.27,7337220,734382000,6981036.667,9079425.714,14201879.29,12619178.5,8.403333333,8.315714286,8.060714286,8.303,0.27,0.18,2262.030029,4168200000,1,0,0,-5.32
17148,8.52,8.53,8.35,8.42,4486190,740099000,6383796.667,11206908.57,14436835,13051707.5,8.376666667,8.331428571,8.083571429,8.351,0.18,0.1,2253.280029,4406970000,0,1,0,-1.78
17147,8.19,8.61,8.17,8.52,9119700,711348000,7591190,17804767.14,15330707.14,13068013.5,8.28,8.252857143,8.065714286,8.422,0.44,-0.33,2271.719971,3857590000,1,0,0,-1.17
17146,8.13,8.27,8.1,8.19,5545500,705363000,8856723.333,18979738.57,15111220.71,13176248.5,8.256666667,8.01,8.08,8.4915,0.17,-0.06,2256.959961,4034510000,0,1,1,4.03
17145,8.44,8.53,8.02,8.13,8108370,732173000,12355790,19394780,15337089.29,13082134,8.27,7.902857143,8.137857143,8.563,0.51,0.31,2259.530029,3884480000,1,0,1,0.74
17144,8.17,8.67,8.05,8.45,12916300,708468000,17062866.67,19966741.43,15008347.86,12935386.5,8.353333333,7.872857143,8.223571429,8.6355,0.62,-0.28,2259.530029,3884480000,1,1,0,-3.79
17143,8.38,8.86,8.23,8.23,16042700,726878000,29647833.33,20775812.86,14633592.14,12548898.5,8.16,7.774285714,8.291428571,8.696,0.63,0.15,2259.530029,3884480000,1,1,1,2.67
17142,7.89,8.54,7.33,8.38,22229600,684258000,30081766.67,19324332.86,14629670.71,12287568.5,7.69,7.805714286,8.362857143,8.7585,1.21,-0.49,2246.189941,4200580000,1,1,0,-1.79
17141,6.8,7.92,5.98,7.87,50671200,589548000,25488830,17666761.43,13385578.57,11525323.5,7.376666667,7.835714286,8.467142857,8.839,1.94,-1.07,2241.350098,4501820000,1,1,1,6.48
17140,7.41,7.64,6.66,6.82,17344500,641820000,12635796.67,12856647.14,10572235.71,9468441,7.393333333,7.878571429,8.612857143,8.9485,0.98,0.59,2212.22998,3855320000,1,1,1,15.40
17139,7.9,7.95,7.44,7.44,8450790,684258000,13047563.33,11242702.86,9595000.714,8929093.5,7.706666667,8.15,8.812857143,9.1185,0.51,0.46,2204.709961,3895230000,1,1,0,-8.33
17138,7.77,8.15,7.67,7.92,12112100,672138000,12191413.33,11279398.57,9360902.857,8685216.5,8.043333333,8.372857143,8.965714286,9.245,0.48,-0.15,2191.949951,3779500000,1,1,0,-6.06
17137,8.46,8.46,7.42,7.76,18579800,731520000,11696246.67,10049954.29,8866220,8491000,8.266666667,8.574285714,9.09,9.354,1.04,0.7,2191.949951,3779500000,1,1,1,2.06
17136,8.6,8.65,8.36,8.45,5882340,743882000,11169780,8491371.429,8311670,8064635,8.403333333,8.808571429,9.212857143,9.46,0.29,0.15,2191.949951,3779500000,1,1,0,-8.17
17135,8.16,8.75,8.16,8.59,10626600,705040000,11224630,9935008.571,8390410,8073333,8.493333333,8.92,9.322857143,9.552,0.59,-0.43,2191.080078,5063740000,0,1,0,-1.63
17134,8.73,8.74,7.88,8.17,17000400,754307000,10584983.33,9104395.714,8312335,7754702,8.63,9.098571429,9.427857143,9.6485,0.86,0.56,2198.810059,5533980000,0,0,1,5.14
17133,9,9.01,8.72,8.72,6046890,777311000,6086846.667,8287824.286,7566417.143,7635012,9.016666667,9.347142857,9.574285714,9.773,0.29,0.28,2204.659912,3706560000,1,0,0,-6.31
17132,9.31,9.33,8.78,9,8707660,804085000,6627790,7947298.571,7389728.571,7645575,9.243333333,9.475714286,9.663571429,9.8785,0.55,0.31,2201.719971,3505650000,0,1,0,-3.11
17131,9.42,9.5,9.31,9.33,3505990,812795000,9054503.333,7442407.143,7355450.714,7509816,9.32,9.558571429,9.742142857,9.969,0.19,0.09,2213.350098,1584600000,1,0,0,-3.54
17130,9.23,9.75,9.21,9.4,7669720,796268000,9489943.333,7682485.714,7823058.571,7618952,9.49,9.605714286,9.781428571,10.046,0.54,-0.17,2213.350098,1584600000,1,1,0,-0.74
17129,9.85,9.85,8.93,9.23,15987800,849229000,10694836.67,8131968.571,7707814.286,7510599.5,9.66,9.617142857,9.845,10.126,0.92,0.62,2213.350098,1584600000,1,1,1,1.84
17128,9.92,9.96,9.76,9.84,4812310,855265000,6586640,6845811.429,6869684.286,7209111.5,9.79,9.725714286,9.937142857,10.219,0.2,0.08,2204.719971,3418640000,1,1,0,-6.20
17127,9.63,10.24,9.59,9.91,11284400,829616000,6707010,7520274.286,7569276.429,7729926,9.703333333,9.757142857,9.995714286,10.267,0.65,-0.28,2204.719971,3418640000,1,1,0,-0.71
17126,9.58,9.64,9.54,9.62,3663210,825381000,4674390,6845010,7210258.571,7750291,9.62,9.801428571,10.06142857,10.309,0.1,-0.04,2202.939941,3957940000,1,1,1,3.01
17125,9.66,9.71,9.52,9.58,5173420,832050000,7058686.667,6832158.571,7376635,8712195.5,9.573333333,9.851428571,10.14642857,10.3665,0.19,0.08,2198.179932,3607010000,1,1,1,0.42
17124,9.48,9.75,9.48,9.66,5186540,816380000,7662446.667,7268494.286,7413441.429,9123219.5,9.71,9.925714286,10.23857143,10.4375,0.27,-0.18,2181.899902,3572400000,1,1,0,-0.83
17123,9.99,10.01,9.48,9.48,10816100,859571000,9111450,7963631.429,7436022.143,9698637.5,9.843333333,9.957142857,10.33428571,10.5135,0.53,0.51,2181.899902,3572400000,1,1,1,1.90
17122,10.06,10.19,9.92,9.99,6984700,865393000,7691933.333,7283660,7374732.143,10511352.5,10.09,10.07285714,10.44928571,10.5615,0.27,0.07,2181.899902,3572400000,0,1,0,-5.11
17121,10.22,10.33,9.93,10.06,9533550,878610000,6554783.333,6893557.143,7963582.143,10860692.5,10.08333333,10.14857143,10.50714286,10.6165,0.4,0.16,2187.120117,3809160000,1,0,0,-0.70
17120,9.97,10.32,9.85,10.22,6557550,857223000,6119523.333,7618278.571,8117735.714,11046785,10.09666667,10.23428571,10.55642857,10.6885,0.47,-0.25,2176.939941,3830590000,0,1,0,-1.57
17119,10.1,10.16,9.96,9.97,3573250,867755000,7284506.667,7575507.143,9285146.429,11229997.5,9.983333333,10.32142857,10.59571429,10.754,0.2,0.13,2180.389893,4543860000,1,0,1,2.51
17118,9.89,10.41,9.84,10.1,8227770,849342000,8112190,7921111.429,9986621.429,12017135,10.09,10.44142857,10.66928571,10.826,0.57,-0.21,2164.199951,5367200000,0,1,0,-1.29
17117,10.29,10.34,9.7,9.88,10052500,883780000,6787593.333,7558388.571,10591416.43,11892731,10.23,10.55142857,10.74642857,10.9195,0.64,0.41,2164.449951,4988050000,1,0,1,2.23
17116,10.51,10.57,10.26,10.29,6056300,902479000,8305626.667,6908412.857,11806980.71,11678839,10.49,10.71142857,10.78642857,11.0275,0.31,0.22,2164.449951,4988050000,1,1,0,-3.98
17115,10.67,10.68,10.51,10.52,4253980,915940000,8372910,7465804.286,12372352.14,11755215,10.67,10.82571429,10.84357143,11.1165,0.17,0.15,2164.449951,4988050000,0,1,0,-2.19
17114,10.82,10.83,10.22,10.66,14606600,928063000,8952410,9033607.143,13015310.71,11826362,10.76666667,10.86571429,10.91357143,11.1995,0.61,0.16,2167.47998,6451640000,1,0,0,-1.31
17113,10.85,10.92,10.74,10.83,6258150,930345000,5979780,8617192.857,12702110.71,11504570,10.83666667,10.87857143,10.97571429,11.2715,0.18,0.02,2163.26001,6264150000,1,1,0,-1.57
17112,10.9,10.96,10.78,10.81,5992480,934536000,5727953.333,10994785.71,13634814.29,11720472.5,10.89333333,10.87,11.01714286,11.331,0.18,0.09,2139.560059,3916930000,1,1,1,0.19
17111,10.99,11.25,10.85,10.87,5688710,941729000,7049806.667,12052131.43,13616757.86,12364058.5,10.98666667,10.89714286,11.1,11.42,0.4,0.12,2131.52002,3736060000,1,1,0,-0.55
17110,11.09,11.24,10.88,11,5502670,950213000,10229770,13624444.29,13622897.14,12365845,10.96333333,10.94142857,11.18357143,11.477,0.36,0.09,2085.179932,3837860000,1,1,0,-1.18
17109,10.82,11.12,10.82,11.09,9958040,926129000,12292780,16705548.57,13771550.71,12271575.5,10.88,10.86142857,11.26,11.5245,0.3,-0.27,2085.179932,3837860000,1,1,0,-0.81
17108,10.8,11.11,10.76,10.8,15228600,924097000,16607200,17278900,13465756.43,12023265.5,10.77333333,10.86142857,11.33785714,11.569,0.35,0,2085.179932,3837860000,0,1,1,2.69
17107,10.77,11.16,10.69,10.75,11691700,921691000,15995633.33,16997014.29,12961625,11478511,10.84,10.96142857,11.43071429,11.626,0.47,0.02,2088.659912,3886740000,0,0,1,0.47
17106,10.96,11.18,10.3,10.77,22901300,937123000,17663366.67,16787028.57,12881946.43,11327185.5,10.98333333,11.07285714,11.52142857,11.6865,0.88,0.19,2097.939941,4248580000,0,0,0,-0.19
17105,11.23,11.5,10.94,11,13393900,960008000,19053066.67,16274842.86,12593582.14,10666852.5,10.87333333,11.16428571,11.65142857,11.7445,0.56,0.23,2111.719971,4532160000,0,0,0,-2.09
17104,10.43,11.45,10.29,11.18,16694900,891164000,19245600,15181384.29,12045763.57,10583542.5,10.90333333,11.30285714,11.72357143,11.784,1.16,-0.75,2126.149902,3922400000,0,0,0,-1.61
17103,11.1,11.2,9.56,10.44,27070400,948271000,18099100,13621350,11111647.86,10289257.5,11.01,11.42571429,11.77857143,11.813,1.64,0.66,2126.409912,4019510000,1,0,1,7.09
17102,11.47,11.58,10.95,11.09,13971500,979916000,12482900,10837552.86,9534607.857,9296161.5,11.37333333,11.65857143,11.88857143,11.8935,0.63,0.38,2126.409912,4019510000,1,1,0,-5.86
17101,11.53,11.61,11.26,11.5,13255400,984361000,14264400,9652612.857,8846180,9178146.5,11.48,11.81428571,11.94928571,11.95,0.35,0.03,2126.409912,4019510000,0,1,0,-3.57
17100,11.38,11.66,11.38,11.53,10221800,971440000,11759163.33,8926235.714,8518307.857,8962029,11.63666667,11.9,11.98214286,12.0085,0.28,-0.15,2133.040039,4204830000,0,0,0,-0.26
17099,11.97,11.99,11.15,11.41,19316000,1020850000,10276783.33,8976864.286,8480653.571,9053179,11.80666667,11.97,12.01071429,12.0745,0.84,0.56,2139.429932,3775200000,0,0,1,1.05
17098,12.04,12.1,11.91,11.97,5739690,1026400000,6366056.667,8912321.429,7938632.143,8581447.5,12.02666667,12.13857143,12.03785714,12.156,0.19,0.07,2143.159912,3751340000,0,0,0,-4.68
17097,12.13,12.14,11.94,12.04,5774660,1033970000,6345133.333,8910142.857,8300740,8711877,12.09666667,12.14428571,12.02285714,12.2215,0.2,0.09,2151.330078,3357320000,1,0,0,-0.58
17096,12.18,12.19,11.95,12.07,7583820,1037850000,7143833.333,8601945.714,8403155.714,8796060,12.11666667,12.13142857,12.02357143,12.292,0.24,0.11,2141.159912,3448850000,1,1,0,-0.25
17095,12.13,12.21,12.02,12.18,5676920,1033140000,8141293.333,8231662.857,8690825.714,8620852,12.1,12.11857143,12.03428571,12.3485,0.19,-0.05,2141.159912,3448850000,1,1,0,-0.90
17094,12.05,12.29,12,12.1,8170760,1025620000,12537053.33,8039747.143,8923406.429,8653564,12.23666667,12.08428571,12.06928571,12.398,0.29,-0.05,2141.159912,3448850000,0,1,1,0.66
17093,12.59,12.62,11.91,12.02,10576200,1071710000,11721613.33,8110380,9200123.571,8542568,12.20666667,12.06428571,12.12285714,12.454,0.71,0.57,2141.340088,3337170000,0,0,1,0.67
