date,open,high,low,close,volume,market_cap,pcnt_change,3_day_volume_avg,7_day_volume_avg,10_day_volume_avg,20_day_volume_avg,3_day_close_avg,7_day_close_avg,10_day_close_avg,20_day_close_avg,bitcoin_close,7_day_btcn_avg,10_day_btcn_avg,btcn_pcnt_chng,sp500_close,7_day_sp500_avg,10_day_sp500_avg,sp500_pcnt_chng,increase_flag,tomorrow_percent_change,tomorrow_price
20160107,0.005998,0.00609,0.005998,0.006039,426048,201168000,0.59970015,374612.3333,316669.4286,318399.8,414996.55,0.006028667,0.006011571,0.0060567,0.00614455,429.11,431.7871429,430.439,-0.659783313,1943.089966,2013.505685,2028.019995,-2.370044304,0,-1.755257493,0.006003
20160106,0.006044,0.006044,0.005983,0.006003,316235,202699000,-0.678358703,336203,309284.7143,322753.3,435360.65,0.006001667,0.006011714,0.0060868,0.00616195,431.96,431.4314286,429.81,-0.260915745,1990.26001,2027.912824,2039.360998,-1.311539662,1,0.59970015,0.006044
20160105,0.005954,0.006044,0.005953,0.006044,381554,199673000,1.443437395,328032.3333,304157.5714,337715.4,447383,0.006006333,0.006037286,0.0061208,0.0061965,433.09,431.5771429,428.341,0.716262413,2016.709961,2038.355695,2046.433996,0.201222607,0,-0.678358703,0.005958
20160104,0.006019,0.006059,0.005953,0.005958,310820,201852000,-0.980555094,293694,294308.7143,366081,490797.8,0.006013333,0.006068714,0.0061338,0.00623205,430.01,430.0328571,430.597,-0.791343669,2012.660034,2047.162859,2050.861999,-1.530373098,1,1.443437395,0.006017
20160103,0.006066,0.00607,0.005988,0.006017,291723,203442000,-0.791426216,260676.3333,316989.1429,416598.8,720683.8,0.006012333,0.006123286,0.0061867,0.00626835,433.44,429.0057143,433.095,-0.204913315,2043.939941,2053.425711,2055.694995,0,0,-0.980555094,0.006065
20160102,0.005957,0.006079,0.005933,0.006065,278539,199767000,1.847187238,288220.3333,341865.2857,420643.1,827754.65,0.00602,0.006169857,0.0061821,0.0063482,434.33,426.6957143,433.991,0.873261026,2043.939941,2055.861432,2057.4,0,0,-0.791426216,0.005955
20160101,0.00604,0.006044,0.005933,0.005955,211767,202562000,-1.407284768,288822.3333,397104,429207,883530.2,0.006059,0.006185429,0.0061777,0.0064839,430.57,429.7414286,434.215,0.925882518,2043.939941,2058.297154,2059.43501,0,1,1.847187238,0.00604
20151231,0.006184,0.006184,0.006039,0.00604,374355,207381000,-2.296991265,322437.3333,483422.7143,454052.5,938841.35,0.006162,0.006261429,0.0062015,0.00661295,426.62,433.23,435.022,-1.468890018,2043.939941,2060.732875,2058.938013,-0.941191309,0,-1.407284768,0.006182
20151230,0.006266,0.006271,0.00617,0.006182,280345,210132000,-1.309067688,354180,477395.7143,467868.4,1093398.1,0.006262,0.006251571,0.0062244,0.006733,432.98,435.4842857,436.629,2.533863787,2063.360107,2063.168596,2056.659021,-0.72172286,0,-2.296991265,0.006264
20151229,0.006342,0.006353,0.006245,0.006264,312612,212685000,-1.19873817,416017,489371.8571,497614.2,1240556.85,0.006315667,0.006228571,0.0062297,0.0068461,422.28,435.9971429,439.563,-0.127713921,2078.360107,2063.301444,2050.878015,1.06297627,0,-1.309067688,0.00634
20151228,0.006348,0.006442,0.006326,0.00634,469583,212902000,-0.047296232,533549.6667,510459,511593.3,1510049.75,0.006285667,0.006218429,0.0062324,0.00695905,422.82,438.3342857,443.697,1.330074053,2056.5,2057.674281,2043.597009,-0.217855983,0,-1.19873817,0.006343
20151227,0.006172,0.006355,0.006132,0.006343,465856,206978000,2.73728539,649021.3333,516592,547968,1607764.1,0.006334667,0.006208286,0.0062371,0.0069808,417.27,441.1728571,447.023,-8.42313179,2060.98999,2052.624285,2038.502014,0,0,-0.047296232,0.006174
20151226,0.006491,0.006508,0.006145,0.006174,665210,217690000,-4.825034685,604458,532584.4286,557050.6,1627814.85,0.006210667,0.006192857,0.0062722,0.00694165,455.65,447.6085714,450.789,0.145058133,2060.98999,2044.704293,2036.592017,0,1,2.73728539,0.006487
20151225,0.005971,0.006514,0.00597,0.006487,815998,200253000,8.641768548,504114,502183.4286,615514.6,1644654.35,0.006159667,0.006209571,0.0063303,0.00690015,454.99,448.7471429,451.756,2.845840868,2060.98999,2036.784302,2037.800024,0,0,-4.825034685,0.005971
20151224,0.006023,0.006053,0.005955,0.005971,332166,201991000,-0.830426839,385522,504659.4286,1024768.8,1639666.5,0.006061667,0.006195286,0.00635,0.00684085,442.4,448.9028571,450.675,1.335410129,2060.98999,2028.86431,2036.042029,-0.15986363,1,8.641768548,0.006021
20151223,0.006188,0.006211,0.006015,0.006021,364178,207526000,-2.777329243,445638,536733.1429,1234866.2,1669563.3,0.006161,0.006298571,0.0065143,0.00678,436.57,450.6928571,449.81,-0.471913186,2064.290039,2026.135742,2032.137024,1.241806812,0,-0.830426839,0.006193
20151222,0.006271,0.006278,0.006184,0.006193,460222,210319000,-1.212314564,516846.3333,663257.7143,1337853.4,1658309.6,0.006232333,0.006403429,0.0067901,0.00669205,438.64,454.8,449.653,-0.914861415,2038.969971,2027.390032,2026.94502,0.881673641,0,-2.777329243,0.006269
20151221,0.006234,0.006356,0.006158,0.006269,512514,209072000,0.545308741,514240,1298731.714,1423630.2,1651718.65,0.006265,0.006473571,0.0070244,0.00659105,442.69,455.5914286,450.983,-4.245976813,2021.150024,2028.024327,2024.285022,0.777840224,0,-1.212314564,0.006235
20151220,0.006292,0.006341,0.006205,0.006235,577803,211015000,-0.890160547,621178.6667,1573106.857,1718927.8,1641713,0.006304333,0.006665714,0.0072416,0.0064821,462.32,454.3142857,448.262,-0.280402053,2005.550049,2028.137172,2023.407019,0,1,0.545308741,0.006291
20151219,0.006383,0.006401,0.006254,0.006291,452403,214054000,-1.503053077,614138.3333,1689713.571,1983499.5,1626457.6,0.006457333,0.007029143,0.0074625,0.0063804,463.62,450.4114286,443.786,1.653218734,2005.550049,2029.11145,2028.075012,0,0,-0.890160547,0.006387
20151218,0.006686,0.006686,0.006367,0.006387,833330,224227000,-4.586196594,879954,1813368.857,2508506.2,1613728.55,0.006612,0.007349857,0.0076857,0.0062808,456.08,448.7428571,438.98,0.252786143,2005.550049,2030.085728,2032.282007,-1.779722009,0,-1.503053077,0.006694
20151217,0.006754,0.006808,0.00667,0.006694,556682,226524000,-0.903034789,2238357.333,2189391.714,2667560.2,1581836.05,0.006711,0.007643286,0.0077245,0.00617335,454.93,442.9428571,432.926,-2.232872002,2041.890015,2031.060006,2038.086011,-1.504052057,0,-4.586196594,0.006755
